transaction_id,transaction_at,business_date,processor,venue_area,terminal_id,reference_id,auth_code,tender_type,transaction_type,amount,settlement_status,batch_id,source_file,discrepancy_count,discrepancy_types,recommended_actions
txn-00128,2026-04-03 17:39:09,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302817,,AMAZON,SALE,47.24,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00129,2026-04-03 17:39:09,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-201969,FP18474,CARD,SALE,446.5,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00130,2026-04-03 17:39:09,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-108,INV-S4-104670,AUTH5339,AMEX,SALE,42.87,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00131,2026-04-03 17:39:12,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-148,INV-S4-107320,AUTH2920,VISA,SALE,28.28,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00132,2026-04-03 17:39:19,2026-04-03,Shift4,MERCH-MAIN,TERM-132,INV-S4-106827,AUTH2203,VISA,SALE,27.38,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00133,2026-04-03 17:39:27,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-1,SG-ORD-400729,SG64733,CREDIT,SALE,92.26,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00134,2026-04-03 17:39:47,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-1,SG-ORD-400516,SG36797,DEBIT,SALE,142.0,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00135,2026-04-03 17:39:56,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-11,REQ-FP-204275,FP67361,CARD,SALE,93.1,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00136,2026-04-03 17:40:20,2026-04-03,Shift4,SEC-302-BAR,TERM-137,INV-S4-104281,AUTH5075,VISA,SALE,38.31,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00137,2026-04-03 17:40:27,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-113,INV-S4-110785,AUTH7332,MC,SALE,21.45,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00138,2026-04-03 17:40:29,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-203110,FP42958,CARD,SALE,407.42,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00139,2026-04-03 17:40:29,2026-04-03,Shift4,MERCH-MAIN,TERM-125,INV-S4-107909,AUTH3437,MC,SALE,43.08,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00140,2026-04-03 17:40:29,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-119,INV-S4-109767,AUTH3355,VISA,SALE,14.24,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00141,2026-04-03 17:40:38,2026-04-03,Shift4,SEC-302-BAR,TERM-143,INV-S4-109008,AUTH2991,DISC,SALE,18.42,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00142,2026-04-03 17:40:46,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301480,,AMAZON,SALE,44.28,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00143,2026-04-03 17:40:54,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-5,SG-ORD-402634,SG65806,CREDIT,SALE,53.99,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00144,2026-04-03 17:40:57,2026-04-03,Shift4,SEC-302-BAR,TERM-125,INV-S4-111316,AUTH1370,MC,SALE,36.55,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00145,2026-04-03 17:41:00,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300299,,AMAZON,SALE,57.37,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00146,2026-04-03 17:41:06,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-203771,FP30508,CARD,SALE,356.7,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00147,2026-04-03 17:41:19,2026-04-03,Shift4,SEC-302-BAR,TERM-103,INV-S4-108940,AUTH2405,VISA,SALE,22.71,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00148,2026-04-03 17:41:36,2026-04-03,Shift4,MERCH-MAIN,TERM-120,INV-S4-102953,AUTH7272,VISA,SALE,28.28,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00149,2026-04-03 17:41:42,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-3,SG-ORD-400956,SG86687,MOBILE_PAY,SALE,279.9,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00150,2026-04-03 17:41:49,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-10,REQ-FP-202222,FP40351,CARD,SALE,188.46,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00151,2026-04-03 17:41:53,2026-04-03,Shift4,MERCH-MAIN,TERM-118,INV-S4-110075,AUTH7365,MC,SALE,37.26,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00152,2026-04-03 17:42:05,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302478,,AMAZON,SALE,72.51,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00153,2026-04-03 17:42:06,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-10,T2-501239,T2REF88194,COMP,SALE,45.91,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-00154,2026-04-03 17:42:16,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-204561,FP37252,CARD,SALE,194.95,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00155,2026-04-03 17:42:18,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-202142,FP66260,CARD,SALE,480.4,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00156,2026-04-03 17:42:24,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-122,INV-S4-100888,AUTH2735,MC,SALE,14.69,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00157,2026-04-03 17:42:30,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-145,INV-S4-106610,AUTH5136,VISA,SALE,26.23,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00158,2026-04-03 17:42:32,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-3,SG-ORD-401302,SG85579,CREDIT,SALE,141.2,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00159,2026-04-03 17:42:41,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-11,T2-501507,T2REF20742,APP_PAY,SALE,18.51,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-00160,2026-04-03 17:42:44,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-1,SG-ORD-401799,SG92342,DEBIT,SALE,267.83,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00161,2026-04-03 17:42:54,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300016,,AMAZON,SALE,36.89,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00162,2026-04-03 17:43:04,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300387,,AMAZON,SALE,75.38,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00163,2026-04-03 17:43:12,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-5,SG-ORD-401179,SG39616,MOBILE_PAY,SALE,225.9,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00164,2026-04-03 17:43:29,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300290,,AMAZON,SALE,58.35,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00165,2026-04-03 17:43:33,2026-04-03,Shift4,SEC-302-BAR,TERM-133,INV-S4-101305,AUTH3363,AMEX,SALE,8.61,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00166,2026-04-03 17:43:34,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-1,SG-ORD-402116,SG35030,DEBIT,SALE,327.24,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00167,2026-04-03 17:43:37,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-15,REQ-FP-203946,FP70439,CARD,SALE,434.96,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00168,2026-04-03 17:43:40,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-105984,AUTH7631,MC,SALE,28.78,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00169,2026-04-03 17:43:42,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-1,SG-ORD-402574,SG73450,MOBILE_PAY,SALE,89.31,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00170,2026-04-03 17:43:48,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-13,REQ-FP-203923,FP40844,CARD,SALE,59.72,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00171,2026-04-03 17:44:13,2026-04-03,Shift4,SEC-302-BAR,TERM-108,INV-S4-107744,AUTH2738,VISA,SALE,26.89,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00172,2026-04-03 17:44:24,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-11,T2-500651,T2REF24592,CREDIT,SALE,62.41,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-00173,2026-04-03 17:44:26,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300163,,AMAZON,SALE,25.68,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00174,2026-04-03 17:44:42,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-12,REQ-FP-201611,FP93477,CARD,SALE,220.94,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00175,2026-04-03 17:44:42,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-202717,FP23482,CARD,SALE,75.7,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00176,2026-04-03 17:45:05,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-5,SG-ORD-401580,SG26839,CREDIT,SALE,222.92,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00177,2026-04-03 17:45:06,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-11,T2-501861,T2REF86682,CREDIT,SALE,14.08,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-00178,2026-04-03 17:45:12,2026-04-03,Shift4,SEC-302-BAR,TERM-136,INV-S4-101158,AUTH7014,VISA,SALE,18.23,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00179,2026-04-03 17:45:20,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-6,SG-ORD-400264,SG35405,CREDIT,SALE,222.51,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00180,2026-04-03 17:45:23,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-203338,FP54666,CARD,SALE,79.31,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00181,2026-04-03 17:45:29,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-121,INV-S4-110663,AUTH1480,MC,SALE,30.65,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00182,2026-04-03 17:45:30,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-1,SG-ORD-401883,SG86468,CREDIT,SALE,93.24,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00183,2026-04-03 17:45:31,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-204750,FP70448,CARD,SALE,117.74,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00184,2026-04-03 17:45:48,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-7,SG-ORD-400856,SG74642,CREDIT,SALE,203.59,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00185,2026-04-03 17:45:50,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-124,INV-S4-102375,AUTH3195,VISA,SALE,17.4,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00186,2026-04-03 17:45:53,2026-04-03,Shift4,SEC-302-BAR,TERM-138,INV-S4-104577,AUTH4594,VISA,SALE,15.93,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00187,2026-04-03 17:45:59,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-144,INV-S4-101782,AUTH3031,AMEX,SALE,37.59,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00188,2026-04-03 17:46:06,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-1,SG-ORD-401535,SG11368,DEBIT,SALE,181.19,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00189,2026-04-03 17:46:07,2026-04-03,Shift4,SEC-302-BAR,TERM-104,INV-S4-108317,AUTH3903,MC,SALE,19.79,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00190,2026-04-03 17:46:16,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-121,INV-S4-110834,AUTH8857,VISA,SALE,42.49,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00191,2026-04-03 17:46:24,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-200362,FP96480,CARD,SALE,146.36,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00192,2026-04-03 17:46:29,2026-04-03,Shift4,MERCH-MAIN,TERM-101,INV-S4-108847,AUTH4988,VISA,SALE,10.5,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00193,2026-04-03 17:46:32,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-18,REQ-FP-204686,FP92876,CARD,SALE,241.51,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00194,2026-04-03 17:46:34,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-144,INV-S4-108108,AUTH2624,VISA,SALE,28.57,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00195,2026-04-03 17:46:50,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-135,INV-S4-107702,AUTH5276,VISA,SALE,25.38,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00196,2026-04-03 17:46:58,2026-04-03,Shift4,MERCH-MAIN,TERM-133,INV-S4-104106,AUTH4935,VISA,SALE,14.86,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00197,2026-04-03 17:47:13,2026-04-03,Shift4,SEC-302-BAR,TERM-114,INV-S4-101642,AUTH3563,VISA,SALE,34.22,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00198,2026-04-03 17:47:15,2026-04-03,Shift4,SEC-302-BAR,TERM-128,INV-S4-110203,AUTH7706,VISA,SALE,40.74,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00199,2026-04-03 17:47:17,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-11,REQ-FP-204123,FP81316,CARD,SALE,277.82,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00200,2026-04-03 17:47:17,2026-04-03,Shift4,MERCH-MAIN,TERM-136,INV-S4-100629,AUTH7252,VISA,SALE,12.19,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00201,2026-04-03 17:47:20,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-3,SG-ORD-400493,SG93094,DEBIT,SALE,122.77,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00202,2026-04-03 17:47:22,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-5,T2-500636,T2REF84800,APP_PAY,SALE,15.94,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-00203,2026-04-03 17:47:27,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-116,INV-S4-100580,AUTH3079,VISA,SALE,26.72,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00204,2026-04-03 17:47:45,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-2,SG-ORD-402133,SG74039,CREDIT,TRANSFER,87.7,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00205,2026-04-03 17:48:10,2026-04-03,Shift4,SEC-302-BAR,TERM-148,INV-S4-109319,AUTH9846,VISA,SALE,19.23,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00206,2026-04-03 17:48:18,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-137,INV-S4-100538,AUTH9328,MC,SALE,43.49,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00207,2026-04-03 17:48:40,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-121,INV-S4-108355,AUTH1341,MC,SALE,13.52,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00208,2026-04-03 17:48:42,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302454,,AMAZON,SALE,77.59,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00209,2026-04-03 17:48:43,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-204828,FP82443,CARD,SALE,53.82,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00210,2026-04-03 17:48:44,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300026,,AMAZON,SALE,66.32,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00211,2026-04-03 17:48:46,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-116,INV-S4-107841,AUTH9146,VISA,SALE,28.11,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00212,2026-04-03 17:48:54,2026-04-03,Shift4,MERCH-MAIN,TERM-133,INV-S4-102324,AUTH2708,MC,SALE,30.37,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00213,2026-04-03 17:48:58,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-18,REQ-FP-201824,FP30431,CARD,SALE,142.79,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00214,2026-04-03 17:48:59,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-14,REQ-FP-203178,FP92919,CARD,SALE,447.97,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00215,2026-04-03 17:49:01,2026-04-03,Shift4,SEC-302-BAR,TERM-124,INV-S4-102253,AUTH7921,MC,SALE,18.99,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00216,2026-04-03 17:49:12,2026-04-03,Shift4,MERCH-MAIN,TERM-103,INV-S4-104309,AUTH6930,AMEX,SALE,13.77,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00217,2026-04-03 17:49:14,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-142,INV-S4-102260,AUTH6948,VISA,SALE,24.3,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00218,2026-04-03 17:49:26,2026-04-03,Shift4,SEC-302-BAR,TERM-142,INV-S4-107478,AUTH8444,VISA,SALE,19.07,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00219,2026-04-03 17:49:31,2026-04-03,Shift4,SEC-302-BAR,TERM-115,INV-S4-102408,AUTH6839,MC,SALE,32.16,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00220,2026-04-03 17:49:45,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-200915,FP19956,CARD,SALE,166.3,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00221,2026-04-03 17:49:50,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-4,SG-ORD-400119,SG35317,CREDIT,SALE,100.0,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00222,2026-04-03 17:49:53,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-203276,FP97878,CARD,SALE,378.59,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00223,2026-04-03 17:49:55,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-16,REQ-FP-201525,FP54979,CARD,SALE,177.94,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00224,2026-04-03 17:50:11,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-12,REQ-FP-202796,FP95855,CARD,SALE,202.93,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00225,2026-04-03 17:50:19,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-204611,FP89810,CARD,SALE,319.04,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00226,2026-04-03 17:50:20,2026-04-03,Shift4,SEC-302-BAR,TERM-125,INV-S4-104815,AUTH9767,MC,SALE,11.89,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00227,2026-04-03 17:50:22,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300063,,AMAZON,SALE,60.17,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-00228,2026-04-03 17:50:25,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-16,REQ-FP-200287,FP48225,CARD,SALE,255.88,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00229,2026-04-03 17:50:26,2026-04-03,Shift4,SEC-302-BAR,TERM-107,INV-S4-110971,AUTH7569,DISC,SALE,18.87,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00230,2026-04-03 17:50:27,2026-04-03,Shift4,MERCH-MAIN,TERM-100,INV-S4-106960,AUTH6729,AMEX,SALE,11.52,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00231,2026-04-03 17:50:29,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-136,INV-S4-105491,AUTH3260,VISA,SALE,18.56,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00232,2026-04-03 17:50:34,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-19,REQ-FP-204811,FP18423,CARD,SALE,413.71,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00233,2026-04-03 17:50:35,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-11,REQ-FP-202273,FP39659,CARD,SALE,146.78,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00234,2026-04-03 17:50:36,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-12,REQ-FP-204388,FP77858,CARD,SALE,344.0,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00235,2026-04-03 17:50:45,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-138,INV-S4-105635,AUTH3544,VISA,SALE,11.8,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00236,2026-04-03 17:50:51,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-1,SG-ORD-401794,SG52873,CREDIT,SALE,61.84,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00237,2026-04-03 17:50:54,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-111,INV-S4-110245,AUTH9240,VISA,SALE,28.5,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00238,2026-04-03 17:50:58,2026-04-03,Shift4,MERCH-MAIN,TERM-133,INV-S4-106529,AUTH5237,MC,SALE,34.05,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00239,2026-04-03 17:51:03,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-101586,AUTH8276,MC,SALE,11.07,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00240,2026-04-03 17:51:03,2026-04-03,Shift4,MERCH-MAIN,TERM-125,INV-S4-101626,AUTH5855,MC,SALE,31.2,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00241,2026-04-03 17:51:04,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-5,SG-ORD-400749,SG72466,MOBILE_PAY,SALE,336.39,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00242,2026-04-03 17:51:12,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-134,INV-S4-107243,AUTH4454,VISA,SALE,10.78,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00243,2026-04-03 17:51:18,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-106,INV-S4-103892,AUTH8192,VISA,SALE,31.44,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00244,2026-04-03 17:51:24,2026-04-03,Shift4,MERCH-MAIN,TERM-145,INV-S4-110418,AUTH2989,VISA,SALE,26.15,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00245,2026-04-03 17:51:27,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-2,T2-501055,T2REF21965,APP_PAY,SALE,62.98,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-00246,2026-04-03 17:51:28,2026-04-03,Shift4,SEC-302-BAR,TERM-115,INV-S4-107450,AUTH7848,VISA,SALE,39.37,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00247,2026-04-03 17:51:36,2026-04-03,Shift4,MERCH-MAIN,TERM-149,INV-S4-109655,AUTH3693,VISA,SALE,29.29,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00248,2026-04-03 17:51:37,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-136,INV-S4-103845,AUTH7778,VISA,SALE,38.14,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00249,2026-04-03 17:51:39,2026-04-03,Shift4,SEC-302-BAR,TERM-127,INV-S4-100411,AUTH8584,MC,SALE,42.23,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00250,2026-04-03 17:51:45,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-16,REQ-FP-200926,FP31287,CARD,SALE,78.38,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00251,2026-04-03 17:51:46,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-6,SG-ORD-401344,SG97088,MOBILE_PAY,SALE,256.93,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-00252,2026-04-03 17:51:47,2026-04-03,Shift4,MERCH-MAIN,TERM-130,INV-S4-110564,AUTH8807,VISA,SALE,39.31,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-00253,2026-04-03 17:51:49,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-11,REQ-FP-204145,FP99271,CARD,SALE,85.86,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-00254,2026-04-03 17:52:00,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-113,INV-S4-102419,AUTH4459,DISC,SALE,42.51,SETTLED,BATCH-1,shift4_settlement.csv,0,,
